id,kode,nama,categoryId,mitra,stok,modal,p1,p2,p3,p4,lokasiItem,lokasiStock,notes
9097,TKYKGANDAO-REVF1,KAMPAS GANDA ONLY REVO FI 2014 TAKAYAMA,,,0,34500,60500,38000,40000,41500,,,
9094,TKYKGANDAO-REVOABS,KAMPAS GANDA ONLY REVO ABS TAKAYAMA,,NATRACO,0,35000,58000,38500,40500,42000,,,
9140,TKYKGANDAO-SMS,KAMPAS GANDA ONLY SMASH TAKAYAMA,,NATRACO,0,33400,55500,36700,39000,40000,,,
9148,TKYKGANDAO-SPIN,KAMPAS GANDA ONLY SPIN TAKAYAMA,,,0,106000,178000,117000,122000,127500,,,
9173,TKYKGANDAO-VARIO,KAMPAS GANDA ONLY VARIO TAKAYAMA TK2-G,,,0,98500,158000,109000,114000,119000,,,
9186,TKYKGANDAO-VEGZR,KAMPAS GANDA ONLY VEGA ZR TAKAYAMA,,,0,33800,56500,37500,39500,41000,,,
7210,TKYKGAS-BEAESPA,KABEL GAS BEAT ESP A TAKAYAMA,,,0,28400,48000,31500,33000,34500,,,
7212,TKYKGAS-BEAESPB,KABEL GAS BEAT ESP B TAKAYAMA,,,0,25200,43000,28000,29000,30500,,,
7223,TKYKGAS-BEATFI,KABEL GAS BEAT FI/SCOOPY FI K16 TAKAYAMA TK2-A-1-7,,,0,23600,40000,26000,27500,28500,,,
7554,TKYKGAS-SMASH,KABEL GAS SMASH TAKAYAMA,,NTC,0,11800,21000,13000,13500,14500,,,
7592,TKYKGAS-SUPRA,KABEL GAS SUPRA TAKAYAMA,,NTC,0,10700,18500,12000,12500,13000,,,
10341,TKYKIPAS-BEATFI,KIPAS ALUMUNIUM BEAT FI TAKAYAMA,,,0,54500,89500,60000,63000,65500,,,
10357,TKYKIPAS-MIO,KIPAS ALUMUNIUM MIO TAKAYAMA,,,0,27500,44000,30500,32000,33500,,,
10351,TKYKIPAS-MIOJ,KIPAS ALUMUNIUM MIO J TAKAYAMA,,,0,29500,46000,32500,34000,36000,,,
10361,TKYKIPAS-NMAX,KIPAS ALUMUNIUM NMAX TAKAYAMA,,,0,39000,64000,43000,45000,47000,,,
10362,TKYKIPAS-PCX18,KIPAS ALUMUNIUM PCX 2018 TAKAYAMA,,,0,33500,55500,37000,38500,40500,,,
10385,TKYKIPAS-VARIO,KIPAS ALUMUNIUM VARIO TAKAYAMA,,,0,69000,114000,76000,79500,83000,,,
10463,TKYKIPR-GRA,KIPROK GRAND TAKAYAMA,,,0,22000,36500,24500,25500,26500,,,
10469,TKYKIPR-KAR,KIPROK KARISMA/SUPRA 125 TAKAYAMA,,,0,58300,93500,64500,67500,70500,,,
10488,TKYKIPR-MIOJ,KIPROK MIO J TAKAYAMA,,,0,47600,78500,53000,55500,58000,,,
10490,TKYKIPR-MIOM3,KIPROK MIO M3 16 TAKAYAMA,,,0,87500,148000,96500,101000,106000,,,
10495,TKYKIPR-MX,KIPROK MIO/MX/JUPZVEGAR N TAKAYAMA,,,0,21000,35500,23500,24500,26000,,,
10499,TKYKIPR-NMAX,KIPROK N MAX TAKAYAMA,,,0,46500,79500,51500,53500,56000,,,
10506,TKYKIPR-RXK,KIPROK RXK COBRAFIZRVEGA TAKAYAMA,,,0,21100,35500,23500,24500,25500,,,
10509,TKYKIPR-SHO,KIPROK SHOGUN TAKAYAMA,,,0,22000,37500,24500,26000,27000,,,
10511,TKYKIPR-SMAS,KIPROK SMASH/FU TAKAYAMA,,,0,21000,37500,23500,24500,25500,,,
10518,TKYKIPR-SUP,KIPROK SUPRA TAKAYAMA,,,0,21000,37500,23500,24500,26000,,,
10531,TKYKIPR-THUN,KIPROK THUNDER 125 TAKAYAMA,,,0,61500,99000,68000,71000,74000,,,
10484,TKYKIPR-TIG,KIPROK MEGAPRO/TIGER TAKAYAMA,,,0,36300,61500,40500,42000,44000,,,
10539,TKYKIPR-VAR,KIPROK VARIO/REVO ABS TAKAYAMA,,,0,21000,35500,23500,24500,25500,,,
9309,TKYKKOPLING-F1,KAMPAS KOPLING F1 TAKAYAMA,,,0,21900,35500,24500,25500,26500,,,
9558,TKYKKOPLING-RXK,KAMPAS KOPLING RXK TAKAYAMA,,,0,27800,45500,30750,32000,34000,,,
10609,TKYKLAK-BBK,KLAKSON BEBEK TAKAYAMA,,,0,14100,23500,15750,16500,17500,,,
8046,TKYKREM-CBK3,KABEL REM CB K3 TAKAYAMA/JAC/TOKO TK2-A-2-6,,,0,15400,27000,17000,18000,18500,,,
9890,TKYKTENS-BEAESP,KARET TENSIONER BEAT ESP TAKAYAMA,,,0,19800,43000,23000,24000,25000,,,
9917,TKYKTENS-CRY,KARET TENSIONER CRYTON TAKAYAMA,,,0,23200,38500,25500,27000,28000,,,
9954,TKYKTENS-JUPZ,KARET TENSIONER JUPITER Z TAKAYAMA,,,0,22700,38500,25000,26500,28000,,,
10010,TKYKTENS-MIO,KARET TENSIONER MIO TAKAYAMA,,,0,19300,35500,21500,22500,23500,,,
10001,TKYKTENS-MIOJ,KARET TENSIONER MIO J TAKAYAMA,,,0,20900,35500,23000,24500,25500,,,
9988,TKYKTENS-MPRON,KARET TENSIONER MEGAPRO NEW TAKAYAMA,,,0,24200,41000,26700,29000,30000,,,
10044,TKYKTENS-PRONT,KARET TENSIONER PRO NEOTECH TAKAYAMA,,,0,23000,39000,25300,27000,28000,,,
10065,TKYKTENS-SMA,KARET TENSIONER SMASH TAKAYAMA,,,0,20500,36000,22500,24000,25000,,,
10098,TKYKTENS-VAR,KARET TENSIONER VARIO TAKAYAMA,,,0,19800,33000,22000,23000,24000,,,
10110,TKYKTENS-VEGZR,KARET TENSIONER VEGA ZR TAKAYAMA,,,0,20300,33500,22500,23500,25000,,,
10807,TKYKUNCIA-BEA,KUNCI KONTAK ASSY BEAT TAKAYAMA,,,0,104000,166500,114500,119500,125000,,,
10784,TKYKUNCIA-BEA20,KUNCI KONTAK ASSY BEAT 2020 TAKAYAMA,,,0,168000,269000,185000,193500,202000,,,
10800,TKYKUNCIA-BEAF1,KUNCI KONTAK ASSY BEAT FI TAKAYAMA,,,0,99800,160000,110000,115000,120000,,,
10790,TKYKUNCIA-BEAT FI,KUNCI KONTAK ASSY BEAT FI 2016 TAKAYAMA,,NTC,0,105300,168500,116000,121000,126500,,,
10815,TKYKUNCIA-BLAD,KUNCI KONTAK ASSY BLADE TAKAYAMA,,SRIWIJAYA,0,109000,174500,120000,125500,131000,,,
10843,TKYKUNCIA-FIZR-ALFA-VEGA,KUNCI KONTAK ASSY FIZR/VEGA/FIZR/ALVA/CRYPTON TAKAYAMA TK2-B,,,0,73600,118000,81000,85000,88500,,,
10868,TKYKUNCIA-GRAND,KUNCI KONTAK ASSY GRAND TAKAYAMA,,,0,50500,81000,55500,58000,61000,,,
10875,TKYKUNCIA-JUPROB,KUNCI KONTAK ASSY JUPITER ROBOT 2010 TAKAYAMA,,,0,109000,174500,120000,125500,131000,,,
10882,TKYKUNCIA-JUPZ,KUNCI KONTAK ASSY JUPITER Z TAKAYAMA,,,0,66500,106500,73500,76500,80000,,,
10896,TKYKUNCIA-MEGN,KUNCI KONTAK ASSY MEGAPRO N 07 TAKAYAMA,,,0,128300,205500,141500,147500,154000,,,
10932,TKYKUNCIA-MIO,KUNCI KONTAK ASSY MIO TAKAYAMA TK2-B,,,0,65000,104000,71500,75000,78000,,,
10909,TKYKUNCIA-MIOJ,KUNCI KONTAK ASSY MIO J TAKAYAMA,,,0,132600,212500,146000,152500,159500,,,
10918,TKYKUNCIA-MIOM3,KUNCI KONTAK ASSY MIO M3 TAKAYAMA,,NATRACO,0,122100,196000,134500,140500,147000,,,
10954,TKYKUNCIA-NMAX,KUNCI KONTAK ASSY NMAX TAKAYAMA TK2-B,,,0,255500,421000,281000,294000,306500,,,
10960,TKYKUNCIA-PRI,KUNCI KONTAK ASSY PRIMA TAKAYAMA,,,0,52500,84000,58000,60500,63000,,,
10989,TKYKUNCIA-SCO,KUNCI KONTAK ASSY SCOPY FI TAKAYAMA,,,0,141600,226500,156000,163000,170000,,,
11012,TKYKUNCIA-SMASH,KUNCI KONTAK ASSY SMASH 02 TAKAYAMA TK2-B,,,0,69000,111000,76000,79500,83000,,,
11040,TKYKUNCIA-SPIN,KUNCI KONTAK ASSY SPIN TAKAYAMA,,,0,70300,112500,77500,81000,84500,,,
11043,TKYKUNCIA-SUPFIK4,KUNCI KONTAK ASSY SUPRA 125 F1 K4 TAKAYAMA,,,0,146500,234500,161500,168500,176000,,,
11088,TKYKUNCIA-SUPFIN06,KUNCI KONTAK ASSY SUPRAFIT NEW TAKAYAMA,,,0,64100,99500,71000,74000,77500,,,
11069,TKYKUNCIA-SUPFIT,KUNCI KONTAK ASSY SUPRA FIT TAKAYAMA TK2-B,,,0,49600,79500,55000,57500,60000,,,
11045,TKYKUNCIA-SUPHEL,KUNCI KONTAK ASSY SUPRA 125 HELM IN TAKAYAMA,,,0,146500,234500,161500,168500,176000,,,
11079,TKYKUNCIA-SUPRA,KUNCI KONTAK ASSY SUPRA TAKAYAMA,,,0,49600,79500,54500,57500,60000,,,
11054,TKYKUNCIA-SUPX125,KUNCI KONTAK ASSY SUPRA 125 TAKAYAMA 2 K,,,0,102600,164500,113000,118000,123500,,,
11126,TKYKUNCIA-VAR,KUNCI KONTAK ASSY VARIO TAKAYAMA,,,0,104000,175000,114400,120000,125000,,,
11105,TKYKUNCIA-VAR125,KUNCI KONTAK ASSY VARIO 125 TAKAYAMA,,,0,134600,215500,148000,155000,162000,,,
11113,TKYKUNCIA-VAR150,KUNCI KONTAK ASSY VARIO 150 TAKAYAMA,,,0,159000,245000,175000,183000,191000,,,
11124,TKYKUNCIA-VARF1,KUNCI KONTAK ASSY VARIO FI TAKAYAMA,,,0,133000,205000,148500,155500,162000,,,
11130,TKYKUNCIA-VARTE,KUNCI KONTAK ASSY VARIO TEHNOCBS TAKAYAMA,,,0,129700,208000,143000,149500,156000,,,
11138,TKYKUNCIA-VEGAA,KUNCI KONTAK ASSY VEGA R NEW TAKAYAMA,,,0,70300,112500,77500,81000,84500,,,
11147,TKYKUNCIA-VEGZR,KUNCI KONTAK ASSY VEGA ZR TAKAYAMA TK2-B,,,0,81900,131000,90500,94500,98500,,,
11153,TKYKUNCIA-VIXN,KUNCI KONTAK ASSY VIXION N 13 TAKAYAMA,,,0,115000,178000,126500,133000,138500,,,
11154,TKYKUNCIA-VIXNEWT,KUNCI KONTAK ASSY VIXION NEW 13 TUTUP TANGKI TKY,,,0,145500,233000,160500,167500,175000,,,
11161,TKYKUNCIA-VIXO,KUNCI KONTAK ASSY VIXION TAKAYAMA,,,0,88500,146000,97500,102000,106500,,,
11170,TKYKUNCIA-XEON,KUNCI KONTAK ASSY XEON TAKAYAMA,,,0,110600,177000,122000,127500,133000,,,
11266,TKYKUNCIO-FIZR,KUNCI KONTAK ONLY FIZR/ALFA/VEGA/FI TAKAYAMA TK2-B,,,0,55200,88500,61000,63500,67000,,,
11297,TKYKUNCIO-GRAND,KUNCI KONTAK ONLY GRAND TAKAYAMA TK2-B,,NTC,0,38600,66000,42500,44500,46500,,,
11321,TKYKUNCIO-JUP,KUNCI KONTAK ONLY JUPITER Z/VEGAR NEW TAKAYAMA TK2-B,,,0,55400,91500,61000,64000,66500,,,
11317,TKYKUNCIO-JUPROB,KUNCI KONTAK ONLY JUPITER Z 2010/ROBOT TAKAYAMA TK2-B,,,0,107700,173500,118400,124500,129500,,,
11369,TKYKUNCIO-MIO,KUNCI KONTAK ONLY MIO TAKAYAMA,,,0,54500,89500,60000,63500,66500,,,
11380,TKYKUNCIO-MX,KUNCI KONTAK ONLY MX TAKAYAMA,,,0,55000,91000,60500,64000,67000,,,
11388,TKYKUNCIO-NEO,KUNCI KONTAK ONLY NEOTECH TAKAYAMA,,,0,51500,85000,57000,59500,62000,,,
11398,TKYKUNCIO-PRIM,KUNCI KONTAK ONLY PRIMA TAKAYAMA,,,0,39300,65000,43500,46000,48500,,,
11416,TKYKUNCIO-PRO,KUNCI KONTAK ONLY PRO SOKET 4 TAKAYAMA,,,0,53650,91000,59000,62000,65000,,,
11405,TKYKUNCIO-PROCDI,KUNCI KONTAK ONLY PRO CDI TAKAYAMA,,,0,53300,88000,59000,62000,64000,,,
11451,TKYKUNCIO-RXKN,KUNCI KONTAK ONLY RXK NEW TAKAYAMA,,NTC,0,60400,99500,66500,69500,72500,,,
11474,TKYKUNCIO-SCO,KUNCI KONTAK ONLY SCORPIO Z,,,0,62800,107000,69000,72500,75500,,,
11497,TKYKUNCIO-SHO,KUNCI KONTAK ONLY SHOGUN TAKAYAMA,,,0,55200,91500,61000,64000,67500,,,
11493,TKYKUNCIO-SHON,KUNCI KONTAK ONLY SHOGUN NEW TAKAYAMA TK2-B,,,0,56300,94500,62000,65000,68000,,,
11513,TKYKUNCIO-SMAS,KUNCI KONTAK ONLY SMASH TAKAYAMA,,,0,56300,91000,62000,65000,67500,,,
11553,TKYKUNCIO-SUP,KUNCI KONTAK ONLY SUPRA TAKAYAMA,,,0,37000,61000,41000,42500,44500,,,
11622,TKYKUNCIO-VIX,KUNCI KONTAK ONLY VIXION TAKAYAMA,,,0,75800,121500,83500,87500,91500,,,
11821,TKYKUSED-VAR,KUNCI SADEL VARIO TAKAYAMA TK2-L,,,0,14900,27000,16400,18000,18000,,,
11826,TKYKUSED-VIX7,KUNCI SADEL VIXION 2007 TAKAYAMA,,NATRACO,0,61400,108000,67500,71000,74000,,,
12403,TKYNOKEN-BEA,NOKEN AS BEAT TAKAYAMA TK2-C,,,0,92500,153000,102000,107000,112000,,,
12397,TKYNOKEN-BEAESP,NOKEN AS BEAT ESP/F1 TAKAYAMA,,,0,102000,173500,112800,118000,123500,,,
12410,TKYNOKEN-BYSON,NOKEN AS BYSON TAKAYAMA,,NATRACO,0,91300,160000,100500,105500,110000,,,
12435,TKYNOKEN-CG125,NOKEN AS CG125 TAKAYAMA TK2-C,,,0,100900,172000,111100,117000,121500,,,
12439,TKYNOKEN-CRY,NOKEN AS CRYPTON/VEGA/JUP TAKAYAMA TK2-C,,78500,0,78500,133500,87000,91000,95500,,,
12450,TKYNOKENEX-FUEX,NOKEN AS FU EX TAKAYAMA TK2-C,,,0,140900,241000,155000,162500,170000,,,
12452,TKYNOKEN-FUIN,NOKEN AS FU IN TAKAYAMA,,,0,110500,182500,122000,127500,133000,,,
12465,TKYNOKEN-GL100,NOKEN AS GL100/PRO TAKAYAMA TK2-C,,NATRACO,0,92800,158000,102100,107500,112000,,,
12461,TKYNOKEN-GLPROCDI,NOKEN AS GL PRO CDI TAKAYAMA TK2-C,,,0,92300,155000,102000,106500,111000,,,
12474,TKYNOKEN-GRA,NOKEN AS GRAND/SUPRA TAKAYAMA TK2-C,,,0,64600,109000,72500,75000,79000,,,
12498,TKYNOKEN-JUP,NOKEN AS JUPITER Z/VEGAR NEW TAKAYAMA,,,0,79300,136000,87500,93500,97000,,,
12485,TKYNOKEN-JUPMX,NOKEN AS JUPITER MX TAKAYAMA TK2-C,,,0,81500,134000,90000,95000,99000,,,
12506,TKYNOKEN-KAR,NOKEN AS KARISMASUPRA 125 TAKAYAMA,,,0,87500,148000,96500,101000,105000,,,
12552,TKYNOKEN-MIO,NOKEN AS MIO TAKAYAMA TK2-C,,,0,69000,118000,76000,80000,84000,,,
12540,TKYNOKEN-MIOJ,NOKEN AS MIO J/GT TAKAYAMA TK2-C,,,0,80300,136500,88300,92500,96500,,,
12547,TKYNOKEN-MIOM3,NOKEN AS MIO M3 TAKAYAMA,,,0,99500,169500,110000,116000,120000,,,
12557,TKYNOKEN-MOCINN,NOKEN AS MOCIN NEW TAKAYAMA,,,0,76000,128000,84000,87500,92000,,,
12574,TKYNOKEN-NMAX,NOKEN AS NMAX TAKAYAMA,,,0,97000,156000,107500,112500,118000,,,
12623,TKYNOKEN-SHO,NOKEN AS SHOGUN/NEW TAKAYAMA TK2-C,,NTC,0,80000,140500,88000,92500,96500,,,
12616,TKYNOKEN-SHO125FD,NOKEN AS SHOGUN 125FD TAKAYAMA TK2-C,,,0,85000,139000,94000,98500,103500,,,
12607,TKYNOKEN-SHO125SP,NOKEN AS SHO 125SP TAKAYAMA TK2-C,,,0,85200,149000,94000,98500,103500,,,
12610,TKYNOKEN-SHOAXE,NOKEN AS SHO AXELO TAKAYAMA TK2-C,,,0,79000,131500,86900,90500,95000,,,
12632,TKYNOKEN-SMA,NOKEN AS SMASH TAKAYAMA TK2-C,,,0,73700,125000,83000,87000,99000,,,
12639,TKYNOKEN-SPIN,NOKEN AS SPIN TAKAYAMA TK2-C,,,0,95100,167500,104600,110000,115000,,,
12646,TKYNOKEN-SUPN,NOKEN AS SUPRAFIT N LEGENDA TAKAYAMA,,,0,65400,112000,72000,75500,78500,,,
12659,TKYNOKEN-THU,NOKEN AS THUNDER TAKAYAMA TK2-C,,,0,98900,168500,108900,114000,119000,,,
12665,TKYNOKEN-TIG,NOKEN AS TIGER/NEOT/MEGA PRO TAKAYAMA TK2-C,,93500,0,99600,169500,110000,115000,120000,,,
12670,TKYNOKEN-V150ESP,NOKEN AS VARIO 150 ESP TAKAYAMA,,NTC,0,102000,172500,115000,120500,125500,,,
12677,TKYNOKEN-VAR,NOKEN AS VARIO TAKAYAMA TK2-C,,,0,92200,156000,103500,108500,113500,,,
12684,TKYNOKEN-VEGZR,NOKEN AS VEGA ZR/JUP ROBOT TAKAYAMA TK2-C,,,0,68500,116000,77000,81500,85000,,,
12689,TKYNOKEN-VIX,NOKEN AS VIXION TAKAYAMA,,,0,84400,142000,93000,97500,102000,,,
12690,TKYNOKEN-WIN,NOKEN AS WIN TAKAYAMA TK2-C,,,0,70100,118000,77500,81500,85500,,,
12700,TKYNOKEN-XEON,NOKEN AS XEON TAKAYAMA TK2-C,,,0,80300,136500,88300,92500,96500,,,
12894,TKYOLIP-GRA,OLI POMP ASSY GRAND TAKAYAMA TK2-C,,,0,15200,26000,17000,17500,18500,,,
12938,TKYOLIP-REVABS,OLI POMP ASSY REVO ABS TAKAYAMA,,,0,23300,39500,26000,27500,29000,,,
12946,TKYOLIP-RXKN,OLI POMP ASSY RXK NEW TAKAYAMA TK2-C,,,0,132700,212500,146000,153000,159500,,,
12964,TKYOLIP-SMA,OLI POMP ASSY SMASH TAKAYAMA,,,0,62600,105000,69500,72500,75500,,,
12967,TKYOLIP-SUP125,OLI POMP ASSY SUPRA 125TAKAYAMA,,,0,43400,73500,48000,50000,53000,,,
12981,TKYOLIP-VEGZR,OLI POMP ASSY VEGA ZR TAKAYAMA,,,0,43400,73500,48000,50000,53000,,,
12986,TKYOLIP-VIX,OLI POMP ASSY VIXION TAKAYAMA,,,0,43400,73500,48000,50000,53000,,,
13751,TKYPDSL-FIZR,PEDAL SLAH FIZR TAKAYAMA,,,0,23800,41000,26200,28000,29000,,,
13772,TKYPDSL-GL100,PEDAL SLAH GL-100 TAKAYAMA TK2-B,,,0,33900,57000,37500,39000,41500,,,
13780,TKYPDSL-GRA,PEDAL SLAH GRAND TAKAYAMA,,,0,24300,41000,26800,29000,31000,,,
13797,TKYPDSL-JUPZ,PEDAL SLAH JUPITER Z TAKAYAMA,,,0,32200,54500,36500,38000,40000,,,
13888,TKYPDSL-PRO,PEDAL SLAH PRO/NEOT/MPRO TAKAYAMA,,,0,32200,54000,36000,37500,39500,,,
13896,TKYPDSL-RABS,PEDAL SLAH REVO ABS/BLADE  TAKAYAMA,,,0,21000,35500,23500,25000,26000,,,
13907,TKYPDSL-RXKN,PEDAL SLAH RXKN TAKAYAMA TK2-B,,,0,47000,80000,51800,54500,56500,,,
13944,TKYPDSL-SMA,PEDAL SLAH SMASH TAKAYAMA,,,0,22600,36500,25500,26500,27500,,,
14019,TKYPDSL-WIN,PEDAL SLAH WIN TAKAYAMA,,,0,31500,54500,35000,36500,38500,,,
16529,TKYPLSRS-CBR,PULSER SPUL CBR 150 TAKAYAMA,,,0,10800,19500,12500,13500,14500,,,
16528,TKYPLSRS-CBRLED,PULSER SPUL CBR 150 LED 16 TAKAYAMA,,,0,10800,19500,12500,13500,14500,,,
16566,TKYPLSRS-MPROMONO,PULSER SPUL MEGAPRO MONO TAKAYAMA,,,0,10800,19500,12500,13500,14500,,,
16617,TKYPLSRS-SMASH,PULSER SPUL SMASH TAKAYAMA,,,0,12400,20500,14000,15000,15500,,,
16619,TKYPLSRS-SPIN,PULSER SPUL SPIN TAKAYAMA,,,0,10800,19500,12500,13500,14500,,,
16624,TKYPLSRS-SUP125,PULSER SPUL SUPRA 125 TAKAYAMA,,,0,10800,19500,12500,13500,14500,,,
16621,TKYPLSRS-SUP125H1,PULSER SPUL SUPRA 125 HELM INK TAKAYAMA,,,0,10800,19500,12500,13500,14500,,,
16647,TKYPLSRS-WIN,PULSER SPUL WIN TAKAYAMA,,,0,12400,20500,14000,15000,15500,,,
16354,TKYPULLY-BEA,PULLY ONLY BEAT TAKAYAMA,,,0,124000,208000,136500,143000,149500,,,
16343,TKYPULLY-BEAF1,PULLY ONLY BEAT FI TAKAYAMA,,,0,125000,211000,137500,144000,150000,,,
16394,TKYPULLY-MIO,PULLY ONLY MIO TAKAYAMA,,,0,106000,178000,115500,121500,127500,,,
16378,TKYPULLY-MIOJO,PULLY ONLY MIO J TAKAYAMA,,,0,137000,219500,151000,158000,165000,,,
16435,TKYPULLY-V150,PULLY ONLY VARIO 150 CBSTAKAYAMA,,,0,163200,278000,179400,189000,197000,,,
14169,TKYPVERS-JUPZ,PEDAL VERSNELING JUPZ/VEGA RN TAKAYAMA TK2-B,,,0,27300,47500,32000,33000,34500,,,
14301,TKYPVERS-SMAS,PEDAL VERSNELING SMASH/N TAKAYAMA TK2-B,,,0,27600,44500,30400,32000,33500,,,
14321,TKYPVERS-SUP,PEDAL VERSNELING SUPRA TAKAYAMA TK2-B,,,0,30300,49500,33500,35000,36500,,,
14306,TKYPVERS-SUP125,PEDAL VERSNELING SUPRA 125KARIMA TAKAYAMA,,,0,34100,56500,38000,39500,41500,,,
17848,TKYRGANDAA-FI,RUMAH GANDA FI ASSY TAKAYAMA TK2-B,,,0,156900,251500,172600,180500,188500,,,
17893,TKYRGANDAA-KAR,RUMAH GANDA KARISMA/SUPRAX 125 ASSY TAKAYAMA TK2-B,,,0,140000,224000,154000,161000,167500,,,
17907,TKYRGANDAA-LEG,RUMAH GANDA LEGENDA/SUPRAFIT ASSY TAKAYAMA,,,0,123000,198000,135500,141500,148000,,,
17806,TKYRGANDAA-REVABS,RUMAH GANDA ASSY REVO ABS TAKAYAMA,,,0,131000,223000,144500,151000,158000,,,
17824,TKYRGANDA-BEAT,RUMAH GANDA BEAT TAKAYAMA,,NTC,0,53900,90500,59200,62500,65000,,,
17816,TKYRGANDA-BEATFI,RUMAH GANDA BEAT FI TAKAYAMA,,,0,71700,122000,78900,82500,86500,,,
17853,TKYRGANDA-GRAAS,RUMAH GANDA GRAND ASSY TAKAYAMA,,,0,118000,199000,130000,136000,142000,,,
17858,TKYRGANDA-GRAND,RUMAH GANDA GRAND TAKAYAMA,,,0,28200,47500,31100,32500,34000,,,
17874,TKYRGANDA-JUPZN,RUMAH GANDA JUPITER Z/N 18T TAKAYAMA,,,0,98300,162000,108500,113000,118000,,,
17885,TKYRGANDA-KAR,RUMAH GANDA KARISMA TAKAYAMA,,,0,28000,47500,30800,33000,34000,,,
17927,TKYRGANDA-REVABSA,RUMAH GANDA REVO ABS  ASSY TAKAYAMA,,,0,128000,197500,142000,149500,155000,,,
17966,TKYRGANDA-SPIN,RUMAH GANDA SPIN TAKAYAMA,,64200,0,75600,121000,81600,84000,91000,,,
18002,TKYRGANDA-VEGZR.,RUMAH GANDA VEGA ZR 24T TAKAYAMA TK2-B,,,0,116400,186000,128000,133500,140000,,,
17720,TKYRMHAD-GRAND,RUMAH ANGKER DINAMO GRAND TAKAYAMA,,,0,36400,62500,40500,42000,44000,,,
17177,TKYROLLER-GEN10GR,ROLLER GENIO 10GR TAKAYAMA,,,0,12900,215000,14500,15000,16000,,,
17180,TKYROLLER-GEN12GR,ROLLER GENIO 12GR TAKAYAMA,,,0,12900,215000,14500,15000,16000,,,
17356,TKYROLLER-V12510G,ROLLER VARIO 125 10G TAKAYAMA,,,0,12600,21500,14000,15500,16000,,,
17359,TKYROLLER-V12511G,ROLLER VARIO 125 11G TAKAYAMA,,,0,12600,21500,14000,15500,16000,,,
17365,TKYROLLER-V12512G,ROLLER VARIO 125 12G TAKAYAMA,,,0,12600,21500,14000,15500,16000,,,
17381,TKYROLLER-VAR,ROLLER VARIO 13G TAKAYAMA,,,0,20100,33500,22500,23500,24500,,,
18210,TKYSENSORS-MX,SENSOR SUHU MX  TAKAYAMA,,,0,24500,42500,27500,29000,30000,,,
18227,TKYSENSORS-VARI,SENSOR SUHU VARIO TAKAYAMA,,,0,24500,42500,27500,29000,30000,,,
18711,TKYSFULLP-MIOJ,SOKET FULL PUMP MIO J TAKAYAMA,,,0,84700,135000,93500,98000,102000,,,
19321,TKYSPUL-NEO,SPUL ASSY NEOTECH TAKAYAMA,,,0,105000,175000,115500,121000,126500,,,
19638,TKYSTICKRB-F1,STICK REM BLK F1 TAKAYAMA,,,0,6550,11000,7250,7650,8000,,,
18290,TKYSTPS-PCX,SENSOR TPS PCX TAKAYAMA,,,0,125000,198000,138000,145500,152000,,,
19892,TKYSWIT-XEON,SWIT STATER XEON TAKAYAMA,,,0,41300,66500,45500,47500,49500,,,
18221,TKYTSENSORS-VAR125,SENSOR SUHU VARIO 125 TAKAYAMA,,,0,31900,54500,35400,37000,39000,,,
20165,TKYTTP-NMAX,TUTUP TANGKI N MAX TAKAYAMA,,,0,61000,98000,67500,70500,74000,,,
20115,TKYTTPT-BYS,TUTUP TANGKI BYSON TAKAYAMA,,,0,66700,109000,73500,77000,80500,,,
20123,TKYTTPT-CB100,TUTUP TANGKI CB100 CROM TAKAYAMA,,,0,29900,48000,33000,34500,36000,,,
20160,TKYTTPT-MEGMON,TUTUP TANGKI MEGAPRO MONO TAKAYAMA,,,0,53000,88500,58500,61000,64000,,,
20159,TKYTTPT-MPRON,TUTUP TANGKI MEGA PRO/N TAKAYAMA,,NTC,0,52500,87500,58000,60500,63000,,,
20183,TKYTTPT-PRO,TUTUP TANGKI PRO TAKAYAMA,,,0,51000,82000,56500,59000,61500,,,
20200,TKYTTPT-RXK,TUTUP TANGKI RXK TAKAYAMA,,,0,30300,48500,33500,35000,37000,,,
20216,TKYTTPT-THU,TUTUP TANGKI THUNDER TAKAYAMA,,,0,73000,117000,80500,84000,88000,,,
20240,TKYTTPT-VIX,TUTUP TANGKI VIXION TAKAYAMA,,,0,70500,113000,78000,81500,85000,,,
20237,TKYTTPT-VIXN,TUTUP TANGKI VIXION NEW TAKAYAMA,,,0,76600,123000,84500,88000,92000,,,
20347,TKYVBELTO-BEAESP,VANBELT BEAT ESP ONLY TAKAYAMA,,,0,33400,57000,36900,39000,41000,,,
11414,TMUKUNCIO-NEOT,KUNCI KONTAK ONLY PRO NEOTECH TMU,,MPH,0,24800,38500,27300,29000,30000,,,
13852,TMUPDSL-MIO,PEDAL SLAH MIO TMU,,,0,23000,41000,25500,26500,28000,,,
13840,TMUPDSL-MIOJ,PEDAL SLAH MIO J TMU,,,0,25500,42500,28000,30000,31000,,,
19245,TOHASPUL-JUPZ,SPUL ASSY JUPITER Z TOHATSU,,,0,91200,146000,100500,105000,109500,,,
9319,TOKAKKOPLING-FI,KAMPAS KOPLING F1/JUP Z/ALVA TOKAIDO,,,0,20800,37500,22900,24000,25000,,,
2279,TOKOCARB-H90,CARBURATOR H90 TOKO TK2,,,0,143000,228000,157300,164500,172000,,,
3772,TOKOCON-GL100,CONRODKIT GL100 TOKO TK2-B,,,0,74500,120000,81950,85675,89400,,,
